mass_A
t	x	y
3.530000000E1	-3.391972907E-2	2.654252152E-2
3.531000000E1	-3.388140254E-2	2.654141644E-2
3.532000000E1	-3.384715523E-2	2.654283754E-2
3.533000000E1	-3.384375012E-2	2.654153026E-2
3.534000000E1	-3.379621896E-2	2.656333566E-2
3.535000000E1	-3.374006014E-2	2.657889873E-2
3.536000000E1	-3.371518055E-2	2.657180442E-2
3.537000000E1	-3.359872093E-2	2.658056417E-2
3.538000000E1	-3.361645300E-2	2.657470009E-2
3.539000000E1	-3.332196483E-2	2.660232641E-2
3.540000000E1	-3.318488814E-2	2.662287743E-2
3.541000000E1	-3.274304969E-2	2.648325440E-2
3.542000000E1	-3.235665207E-2	2.651968265E-2
3.543000000E1	-3.225422120E-2	2.651904259E-2
3.544000000E1	-3.202984523E-2	2.652525367E-2
3.545000000E1	-3.132928623E-2	2.641701676E-2
3.546000000E1	-3.087000709E-2	2.647073448E-2
3.547000000E1	-3.071318933E-2	2.649386196E-2
3.548000000E1	-3.034827184E-2	2.651535848E-2
3.549000000E1	-2.965560015E-2	2.639842378E-2
3.550000000E1	-2.933339982E-2	2.643140898E-2
3.551000000E1	-2.881249558E-2	2.646992729E-2
3.552000000E1	-2.806407874E-2	2.637561429E-2
3.553000000E1	-2.777179177E-2	2.642047987E-2
3.554000000E1	-2.743822120E-2	2.643646657E-2
3.555000000E1	-2.645504939E-2	2.634969357E-2
3.556000000E1	-2.616628289E-2	2.637642210E-2
3.557000000E1	-2.513555540E-2	2.629458425E-2
3.558000000E1	-2.473856077E-2	2.634120422E-2
3.559000000E1	-2.387956127E-2	2.623603610E-2
3.560000000E1	-2.326621875E-2	2.630986905E-2
3.561000000E1	-2.214875504E-2	2.622894710E-2
3.562000000E1	-2.171802992E-2	2.627389177E-2
3.563000000E1	-2.069300695E-2	2.617038309E-2
3.564000000E1	-2.021052254E-2	2.623933800E-2
3.565000000E1	-1.906388004E-2	2.617977820E-2
3.566000000E1	-1.867232645E-2	2.621883743E-2
3.567000000E1	-1.753886703E-2	2.611357997E-2
3.568000000E1	-1.707763403E-2	2.616897225E-2
3.569000000E1	-1.591121814E-2	2.611242717E-2
3.570000000E1	-1.542456591E-2	2.615794549E-2
3.571000000E1	-1.439663358E-2	2.608704589E-2
3.572000000E1	-1.368796540E-2	2.616331693E-2
3.573000000E1	-1.285880820E-2	2.607102968E-2
3.574000000E1	-1.232807979E-2	2.609952527E-2
3.575000000E1	-1.134596989E-2	2.603402008E-2
3.576000000E1	-1.072594472E-2	2.609446087E-2
3.577000000E1	-9.862378984E-3	2.597833551E-2
3.578000000E1	-9.149018971E-3	2.604565725E-2
3.579000000E1	-8.338371292E-3	2.597706709E-2
3.580000000E1	-7.601655262E-3	2.603376198E-2
3.581000000E1	-6.849571297E-3	2.592360027E-2
3.582000000E1	-6.161356965E-3	2.597779155E-2
3.583000000E1	-5.341430529E-3	2.590958351E-2
3.584000000E1	-4.701365823E-3	2.595435815E-2
3.585000000E1	-3.858068674E-3	2.585226789E-2
3.586000000E1	-2.975160494E-3	2.579826998E-2
3.587000000E1	-2.225175992E-3	2.584179226E-2
3.588000000E1	-1.153473863E-3	2.575899650E-2
3.589000000E1	-6.762777658E-4	2.580550709E-2
3.590000000E1	5.036705771E-4	2.574788218E-2
3.591000000E1	9.174565650E-4	2.578568417E-2
3.592000000E1	2.059845825E-3	2.570853744E-2
3.593000000E1	2.729641095E-3	2.579107317E-2
3.594000000E1	3.589117880E-3	2.568204583E-2
3.595000000E1	3.934350342E-3	2.570897555E-2
3.596000000E1	5.038219358E-3	2.563680023E-2
3.597000000E1	5.406602231E-3	2.568099637E-2
3.598000000E1	6.471227460E-3	2.560160878E-2
3.599000000E1	6.775719145E-3	2.564859744E-2
3.600000000E1	7.841776605E-3	2.557564059E-2
3.601000000E1	8.278156321E-3	2.560593045E-2
3.602000000E1	8.932959447E-3	2.553224129E-2
3.603000000E1	9.668842889E-3	2.556087941E-2
3.604000000E1	1.004517275E-2	2.560945520E-2
3.605000000E1	1.094225050E-2	2.550077616E-2
3.606000000E1	1.128816148E-2	2.555772379E-2
3.607000000E1	1.188886597E-2	2.560635618E-2
3.608000000E1	1.248606124E-2	2.548124287E-2
3.609000000E1	1.271875367E-2	2.551440337E-2
3.610000000E1	1.337837740E-2	2.558480486E-2
3.611000000E1	1.396517611E-2	2.545429404E-2
3.612000000E1	1.421377148E-2	2.546597605E-2
3.613000000E1	1.440905175E-2	2.549971425E-2
3.614000000E1	1.482195062E-2	2.552533999E-2
3.615000000E1	1.533601243E-2	2.540638150E-2
3.616000000E1	1.561825271E-2	2.542831393E-2
3.617000000E1	1.575141574E-2	2.543962478E-2
3.618000000E1	1.597494335E-2	2.548656497E-2
3.619000000E1	1.635114369E-2	2.549478763E-2
3.620000000E1	1.650087673E-2	2.539046458E-2
3.621000000E1	1.705322885E-2	2.538042261E-2
3.622000000E1	1.715280588E-2	2.539399394E-2
3.623000000E1	1.717996593E-2	2.538712179E-2
3.624000000E1	1.721822646E-2	2.539381250E-2
3.625000000E1	1.721389884E-2	2.538387400E-2
3.626000000E1	1.722071330E-2	2.538980478E-2
3.627000000E1	1.721083701E-2	2.538370888E-2
3.628000000E1	1.721954291E-2	2.537961427E-2
3.629000000E1	1.719678192E-2	2.537580107E-2
3.630000000E1	1.717438277E-2	2.536871599E-2
3.631000000E1	1.715182063E-2	2.536517086E-2
3.632000000E1	1.711849600E-2	2.536333890E-2
3.633000000E1	1.708162030E-2	2.534615489E-2
3.634000000E1	1.692452974E-2	2.532389089E-2
3.635000000E1	1.675937929E-2	2.531631482E-2
3.636000000E1	1.634520522E-2	2.543778684E-2
3.637000000E1	1.580929615E-2	2.540393317E-2
3.638000000E1	1.567308302E-2	2.538554233E-2
3.639000000E1	1.555210147E-2	2.537328700E-2
3.640000000E1	1.536636014E-2	2.535512314E-2
3.641000000E1	1.482384212E-2	2.546225541E-2
3.642000000E1	1.433497891E-2	2.541442823E-2
3.643000000E1	1.413728251E-2	2.540258037E-2
3.644000000E1	1.382323401E-2	2.536323964E-2
3.645000000E1	1.327967355E-2	2.547576228E-2
3.646000000E1	1.270678678E-2	2.546386763E-2
3.647000000E1	1.253319914E-2	2.543769642E-2
3.648000000E1	1.208963556E-2	2.540583787E-2
3.649000000E1	1.147436410E-2	2.551362143E-2
3.650000000E1	1.115474416E-2	2.548308802E-2
3.651000000E1	1.082832112E-2	2.543017054E-2
3.652000000E1	1.002597755E-2	2.556004750E-2
3.653000000E1	9.662495197E-3	2.552803758E-2
3.654000000E1	9.461401622E-3	2.549110399E-2
3.655000000E1	8.754729685E-3	2.559256351E-2
3.656000000E1	8.148300009E-3	2.554406984E-2
3.657000000E1	7.801081025E-3	2.551787542E-2
3.658000000E1	6.838880593E-3	2.560344122E-2
3.659000000E1	6.646126859E-3	2.559238895E-2
3.660000000E1	6.014199687E-3	2.553732985E-2
3.661000000E1	5.386271132E-3	2.563854356E-2
3.662000000E1	5.058298640E-3	2.560462382E-2
3.663000000E1	4.147728272E-3	2.569463182E-2
3.664000000E1	3.664382664E-3	2.567222288E-2
3.665000000E1	3.295931581E-3	2.565389123E-2
3.666000000E1	2.313649562E-3	2.571455605E-2
3.667000000E1	1.955584379E-3	2.567132650E-2
3.668000000E1	9.394337647E-4	2.575680605E-2
3.669000000E1	6.309092163E-4	2.573324245E-2
3.670000000E1	-2.266058941E-4	2.581370376E-2
3.671000000E1	-8.391856809E-4	2.576979340E-2
3.672000000E1	-1.467423081E-3	2.573398698E-2
3.673000000E1	-2.132912529E-3	2.584440918E-2
3.674000000E1	-2.433552761E-3	2.581621403E-2
3.675000000E1	-3.323325349E-3	2.587870718E-2
3.676000000E1	-3.868110575E-3	2.583486693E-2
3.677000000E1	-4.172487717E-3	2.581751106E-2
3.678000000E1	-5.141810320E-3	2.591080848E-2
3.679000000E1	-5.421241324E-3	2.586967142E-2
3.680000000E1	-6.137962627E-3	2.597308574E-2
3.681000000E1	-6.847829104E-3	2.591769412E-2
3.682000000E1	-7.376589045E-3	2.589204876E-2
3.683000000E1	-8.066944579E-3	2.599484759E-2
3.684000000E1	-8.324277055E-3	2.596913852E-2
3.685000000E1	-8.802645566E-3	2.592378074E-2
3.686000000E1	-9.535845890E-3	2.601248933E-2
3.687000000E1	-9.867148280E-3	2.596895372E-2
3.688000000E1	-1.039919364E-2	2.594607708E-2
3.689000000E1	-1.102934862E-2	2.607034759E-2
3.690000000E1	-1.137298768E-2	2.602696561E-2
3.691000000E1	-1.163733685E-2	2.600426214E-2
3.692000000E1	-1.246145840E-2	2.606831906E-2
3.693000000E1	-1.286791015E-2	2.604496803E-2
3.694000000E1	-1.324036654E-2	2.601191836E-2
3.695000000E1	-1.388350848E-2	2.613916124E-2
3.696000000E1	-1.429504218E-2	2.610031823E-2
3.697000000E1	-1.451099747E-2	2.606522678E-2
3.698000000E1	-1.504845565E-2	2.604103233E-2
3.699000000E1	-1.559439816E-2	2.614531618E-2
3.700000000E1	-1.585348920E-2	2.611781388E-2
3.701000000E1	-1.609056910E-2	2.610384970E-2
3.702000000E1	-1.667660692E-2	2.624263122E-2
3.703000000E1	-1.727818875E-2	2.618386759E-2
3.704000000E1	-1.739837681E-2	2.615637118E-2
3.705000000E1	-1.768654598E-2	2.613797152E-2
3.706000000E1	-1.836450416E-2	2.623138153E-2
3.707000000E1	-1.878502984E-2	2.621396103E-2
3.708000000E1	-1.889068141E-2	2.619618117E-2
3.709000000E1	-1.903955557E-2	2.618714405E-2
3.710000000E1	-1.924925890E-2	2.618389391E-2
3.711000000E1	-1.978745469E-2	2.631556362E-2
3.712000000E1	-2.019270378E-2	2.626935452E-2
3.713000000E1	-2.034933554E-2	2.623570679E-2
3.714000000E1	-2.042674155E-2	2.623717781E-2
3.715000000E1	-2.065971823E-2	2.621667349E-2
3.716000000E1	-2.061974332E-2	2.623156657E-2
3.717000000E1	-2.081112761E-2	2.621315058E-2
3.718000000E1	-2.084269284E-2	2.621533146E-2
3.719000000E1	-2.103917354E-2	2.621246483E-2
3.720000000E1	-2.081240355E-2	2.621041492E-2
3.721000000E1	-2.070452970E-2	2.620814940E-2
3.722000000E1	-2.063996461E-2	2.620118383E-2
3.723000000E1	-2.060790507E-2	2.621187844E-2
3.724000000E1	-2.055014091E-2	2.621707964E-2
3.725000000E1	-2.046194199E-2	2.622567161E-2
3.726000000E1	-2.044757966E-2	2.621026005E-2
3.727000000E1	-2.041647947E-2	2.621138182E-2
3.728000000E1	-2.040888277E-2	2.622442537E-2
3.729000000E1	-2.035474296E-2	2.623975926E-2
3.730000000E1	-2.033907858E-2	2.623335709E-2
3.731000000E1	-2.033136356E-2	2.623580311E-2
3.732000000E1	-2.029578990E-2	2.624589601E-2
3.733000000E1	-2.028468292E-2	2.624609727E-2
3.734000000E1	-2.022469784E-2	2.625586245E-2
3.735000000E1	-2.023238870E-2	2.625444472E-2
3.736000000E1	-2.010259293E-2	2.628351235E-2
3.737000000E1	-1.999277617E-2	2.628178603E-2
3.738000000E1	-1.991184647E-2	2.628996341E-2
3.739000000E1	-1.970891310E-2	2.628116319E-2
3.740000000E1	-1.987024494E-2	2.627679201E-2
3.741000000E1	-1.932502388E-2	2.617436791E-2
3.742000000E1	-1.892893751E-2	2.620701978E-2
3.743000000E1	-1.883575599E-2	2.621666445E-2
3.744000000E1	-1.870659160E-2	2.624622297E-2
3.745000000E1	-1.863374658E-2	2.624369563E-2
3.746000000E1	-1.834080612E-2	2.625345471E-2
3.747000000E1	-1.793297521E-2	2.612851127E-2
3.748000000E1	-1.746132410E-2	2.614353711E-2
3.749000000E1	-1.732601855E-2	2.616165270E-2
3.750000000E1	-1.722453835E-2	2.619285431E-2
3.751000000E1	-1.703981730E-2	2.620816967E-2
3.752000000E1	-1.663765999E-2	2.622800340E-2
3.753000000E1	-1.618259004E-2	2.612689418E-2
3.754000000E1	-1.585661000E-2	2.613107867E-2
3.755000000E1	-1.576575107E-2	2.614746957E-2
3.756000000E1	-1.557565791E-2	2.616164056E-2
3.757000000E1	-1.526241331E-2	2.616747756E-2
3.758000000E1	-1.481732441E-2	2.604809261E-2
3.759000000E1	-1.439450202E-2	2.607693894E-2
3.760000000E1	-1.427645009E-2	2.610005896E-2
3.761000000E1	-1.413722827E-2	2.613350474E-2
3.762000000E1	-1.377327625E-2	2.616533105E-2
3.763000000E1	-1.316145488E-2	2.606706317E-2
3.764000000E1	-1.287984112E-2	2.606512690E-2
3.765000000E1	-1.276368716E-2	2.607549566E-2
3.766000000E1	-1.261957066E-2	2.608835114E-2
3.767000000E1	-1.228423604E-2	2.611316851E-2
3.768000000E1	-1.184835825E-2	2.598482857E-2
3.769000000E1	-1.138099763E-2	2.602033277E-2
3.770000000E1	-1.126460329E-2	2.604144066E-2
3.771000000E1	-1.104918289E-2	2.608191529E-2
3.772000000E1	-1.051676191E-2	2.597946444E-2
3.773000000E1	-9.903477029E-3	2.599223073E-2
3.774000000E1	-9.775902769E-3	2.599861201E-2
3.775000000E1	-9.640409679E-3	2.601812862E-2
3.776000000E1	-9.438644146E-3	2.602821891E-2
3.777000000E1	-8.878615842E-3	2.592085007E-2
3.778000000E1	-8.405551343E-3	2.595498867E-2
3.779000000E1	-8.257190995E-3	2.598484176E-2
3.780000000E1	-8.021530296E-3	2.601645231E-2
3.781000000E1	-7.525823307E-3	2.591213230E-2
3.782000000E1	-6.934366442E-3	2.591839056E-2
3.783000000E1	-6.804079911E-3	2.591972039E-2
3.784000000E1	-6.682547715E-3	2.593138907E-2
3.785000000E1	-6.337671657E-3	2.597832103E-2
3.786000000E1	-6.121025366E-3	2.599992729E-2
3.787000000E1	-5.690202799E-3	2.586608911E-2
3.788000000E1	-5.351226198E-3	2.589883470E-2
3.789000000E1	-5.211465087E-3	2.591263263E-2
3.790000000E1	-4.983366137E-3	2.594241124E-2
3.791000000E1	-4.382836113E-3	2.583553250E-2
3.792000000E1	-3.935331824E-3	2.584123730E-2
3.793000000E1	-3.808926370E-3	2.585984271E-2
3.794000000E1	-3.668175788E-3	2.587889289E-2
3.795000000E1	-3.405903767E-3	2.589152812E-2
3.796000000E1	-2.833298414E-3	2.579100341E-2
3.797000000E1	-2.340244006E-3	2.582979685E-2
3.798000000E1	-2.234680743E-3	2.583395291E-2
3.799000000E1	-2.002911008E-3	2.586627950E-2
3.800000000E1	-1.767911371E-3	2.588226360E-2
3.801000000E1	-1.327763600E-3	2.575723960E-2
3.802000000E1	-9.055269314E-4	2.576711714E-2
3.803000000E1	-7.848398803E-4	2.578836463E-2
3.804000000E1	-6.199328856E-4	2.581261829E-2
3.805000000E1	-3.652832321E-4	2.583829821E-2
3.806000000E1	1.617609134E-4	2.573585307E-2
3.807000000E1	5.830154334E-4	2.575140404E-2
3.808000000E1	6.910350910E-4	2.576635397E-2
3.809000000E1	7.959121938E-4	2.577588133E-2
3.810000000E1	9.591723588E-4	2.577561502E-2
3.811000000E1	1.211993359E-3	2.579389618E-2
3.812000000E1	1.646813886E-3	2.568016468E-2
3.813000000E1	2.105133613E-3	2.570952816E-2
3.814000000E1	2.153225060E-3	2.570127953E-2
3.815000000E1	2.231007650E-3	2.571747999E-2
3.816000000E1	2.313992660E-3	2.574073291E-2
3.817000000E1	2.436918778E-3	2.574600794E-2
3.818000000E1	2.753873598E-3	2.576220543E-2
3.819000000E1	2.657461165E-3	2.577475032E-2
3.820000000E1	2.736303858E-3	2.577150121E-2
3.821000000E1	2.810517546E-3	2.575597010E-2
3.822000000E1	2.697778795E-3	2.576201352E-2
3.823000000E1	2.767561053E-3	2.578563529E-2
3.824000000E1	2.847013350E-3	2.577232801E-2
3.825000000E1	2.688245332E-3	2.575805815E-2
3.826000000E1	2.481087151E-3	2.573308216E-2
3.827000000E1	2.398504312E-3	2.573171537E-2
3.828000000E1	2.385820156E-3	2.571588680E-2
3.829000000E1	2.326899586E-3	2.572935608E-2
3.830000000E1	2.309253209E-3	2.572059734E-2
3.831000000E1	2.272969155E-3	2.572381425E-2
3.832000000E1	2.235722308E-3	2.571475899E-2
3.833000000E1	2.215473097E-3	2.571835382E-2
3.834000000E1	2.212838578E-3	2.571857761E-2
3.835000000E1	2.194747768E-3	2.572115786E-2
3.836000000E1	2.172143085E-3	2.571255473E-2
3.837000000E1	2.174416119E-3	2.571930557E-2
3.838000000E1	2.156540630E-3	2.571202529E-2
3.839000000E1	2.150957587E-3	2.571281521E-2
3.840000000E1	2.130115343E-3	2.570396791E-2
3.841000000E1	2.093623427E-3	2.570655516E-2
3.842000000E1	2.065999894E-3	2.570255019E-2
3.843000000E1	2.077272692E-3	2.571540519E-2
3.844000000E1	2.039848359E-3	2.570536756E-2
3.845000000E1	1.893937136E-3	2.569261860E-2
3.846000000E1	1.933766563E-3	2.570764318E-2
3.847000000E1	1.959002663E-3	2.569846042E-2
3.848000000E1	1.699456901E-3	2.569137433E-2
3.849000000E1	1.829561815E-3	2.568868827E-2
3.850000000E1	1.782945334E-3	2.567644415E-2
3.851000000E1	1.737259679E-3	2.569491571E-2
3.852000000E1	1.760075381E-3	2.567246566E-2
3.853000000E1	1.575917941E-3	2.568794662E-2
3.854000000E1	1.527584782E-3	2.567506573E-2
3.855000000E1	1.589677362E-3	2.568035644E-2
3.856000000E1	1.479665589E-3	2.569036093E-2
3.857000000E1	1.326281655E-3	2.578378646E-2
3.858000000E1	9.163466924E-4	2.577009755E-2
3.859000000E1	7.777016470E-4	2.577565133E-2
3.860000000E1	6.704148460E-4	2.575344137E-2
3.861000000E1	6.438518980E-4	2.574562887E-2
3.862000000E1	5.139931102E-4	2.573807210E-2
3.863000000E1	4.577129774E-4	2.573228438E-2
3.864000000E1	4.240968058E-4	2.573550140E-2
3.865000000E1	4.097315651E-4	2.573206132E-2
3.866000000E1	2.269960609E-4	2.571451484E-2
3.867000000E1	2.373618739E-4	2.571920490E-2
3.868000000E1	1.848360750E-4	2.570277970E-2
3.869000000E1	-2.342484412E-4	2.583572202E-2
3.870000000E1	-5.772699271E-4	2.579541974E-2
3.871000000E1	-7.270494665E-4	2.578717865E-2
3.872000000E1	-8.483729409E-4	2.576782944E-2
3.873000000E1	-8.666967708E-4	2.578109924E-2
3.874000000E1	-9.026821636E-4	2.578162174E-2
3.875000000E1	-9.083199811E-4	2.578114123E-2
3.876000000E1	-1.063808468E-3	2.575953073E-2
3.877000000E1	-1.062814954E-3	2.576391434E-2
3.878000000E1	-1.108000883E-3	2.576024921E-2
3.879000000E1	-1.114754493E-3	2.576283873E-2
3.880000000E1	-1.160756970E-3	2.575216307E-2
3.881000000E1	-1.469446227E-3	2.573499715E-2
3.882000000E1	-1.240176990E-3	2.575750036E-2
3.883000000E1	-1.160898486E-3	2.574763632E-2
3.884000000E1	-1.200943226E-3	2.573138002E-2
3.885000000E1	-1.341320207E-3	2.571515036E-2
3.886000000E1	-1.145351253E-3	2.573036525E-2
3.887000000E1	-1.242381788E-3	2.572224085E-2
3.888000000E1	-1.126387259E-3	2.574845848E-2
3.889000000E1	-1.177952661E-3	2.574003737E-2
3.890000000E1	-1.193588457E-3	2.573152194E-2
3.891000000E1	-1.125714345E-3	2.572152742E-2
3.892000000E1	-1.063637840E-3	2.573799215E-2
3.893000000E1	-1.111762126E-3	2.572705494E-2
3.894000000E1	-1.080758920E-3	2.575314161E-2
3.895000000E1	-1.049775388E-3	2.572822606E-2
3.896000000E1	-9.606945779E-4	2.575178834E-2
3.897000000E1	-9.652427639E-4	2.575658131E-2
3.898000000E1	-9.555335353E-4	2.574341616E-2
3.899000000E1	-9.519400210E-4	2.574676130E-2
3.900000000E1	-9.343461352E-4	2.575298655E-2
3.901000000E1	-9.350333085E-4	2.575386931E-2
3.902000000E1	-9.644261970E-4	2.574321320E-2
3.903000000E1	-9.465501918E-4	2.575142490E-2
3.904000000E1	-9.224985543E-4	2.576486700E-2
3.905000000E1	-8.907618731E-4	2.576339432E-2
3.906000000E1	-9.180584358E-4	2.575592179E-2
3.907000000E1	-8.923059447E-4	2.576357932E-2
3.908000000E1	-8.876628657E-4	2.576553230E-2
3.909000000E1	-8.748275102E-4	2.576507481E-2
3.910000000E1	-8.558238619E-4	2.577321303E-2
3.911000000E1	-8.483034809E-4	2.577695482E-2
3.912000000E1	-8.726264667E-4	2.575689995E-2
3.913000000E1	-8.552409490E-4	2.576726360E-2
3.914000000E1	-8.451819113E-4	2.578154433E-2
3.915000000E1	-8.347025566E-4	2.578461766E-2
3.916000000E1	-8.342471822E-4	2.577340815E-2
3.917000000E1	-8.340515541E-4	2.577876695E-2
3.918000000E1	-8.160115557E-4	2.579726072E-2
3.919000000E1	-8.256923653E-4	2.579006718E-2
3.920000000E1	-8.137713017E-4	2.579276351E-2
3.921000000E1	-8.271184674E-4	2.578287595E-2
3.922000000E1	-8.212076132E-4	2.578926307E-2
3.923000000E1	-8.114925961E-4	2.579500701E-2
3.924000000E1	-8.168462311E-4	2.579319662E-2
3.925000000E1	-8.243701048E-4	2.578409048E-2
3.926000000E1	-8.236093310E-4	2.577856401E-2
3.927000000E1	-8.105422710E-4	2.578600570E-2
3.928000000E1	-8.123039241E-4	2.578467932E-2
3.929000000E1	-8.182502662E-4	2.578109126E-2
3.930000000E1	-7.990035503E-4	2.578847753E-2
3.931000000E1	-8.065337958E-4	2.578467483E-2
3.932000000E1	-8.151749751E-4	2.578399821E-2
3.933000000E1	-8.103672521E-4	2.578908912E-2
3.934000000E1	-8.254301493E-4	2.578476229E-2
3.935000000E1	-8.191676497E-4	2.578554743E-2
3.936000000E1	-8.212366199E-4	2.578443102E-2
3.937000000E1	-8.219386558E-4	2.578452565E-2
3.938000000E1	-8.271626270E-4	2.578731852E-2
3.939000000E1	-8.321962692E-4	2.577866990E-2
3.940000000E1	-8.350492058E-4	2.578238146E-2
3.941000000E1	-8.246927838E-4	2.578507009E-2
3.942000000E1	-8.079778207E-4	2.579906259E-2
3.943000000E1	-8.102426420E-4	2.579284045E-2
3.944000000E1	-8.258850064E-4	2.579090847E-2
3.945000000E1	-8.300605063E-4	2.577590688E-2
3.946000000E1	-8.332750656E-4	2.577649352E-2
3.947000000E1	-8.367496723E-4	2.577747072E-2
3.948000000E1	-8.305882841E-4	2.578076871E-2
3.949000000E1	-8.409559835E-4	2.577372645E-2
3.950000000E1	-8.426573202E-4	2.577525446E-2
3.951000000E1	-8.425821418E-4	2.578118231E-2
3.952000000E1	-8.389255319E-4	2.578393043E-2
3.953000000E1	-8.338026699E-4	2.578554212E-2
3.954000000E1	-8.310503404E-4	2.577769633E-2
3.955000000E1	-8.413924500E-4	2.577569195E-2
3.956000000E1	-8.328815491E-4	2.578162941E-2
3.957000000E1	-8.259553800E-4	2.579271035E-2
3.958000000E1	-8.272379571E-4	2.578696383E-2
3.959000000E1	-8.344670828E-4	2.578025990E-2
3.960000000E1	-8.353933245E-4	2.578281884E-2
3.961000000E1	-8.334858160E-4	2.578455521E-2
3.962000000E1	-8.358675257E-4	2.577936924E-2
3.963000000E1	-8.386276720E-4	2.578149889E-2
3.964000000E1	-8.313545502E-4	2.578733361E-2
3.965000000E1	-8.293497891E-4	2.578397667E-2
3.966000000E1	-8.085396368E-4	2.579086971E-2
3.967000000E1	-8.119275954E-4	2.579379607E-2
3.968000000E1	-8.253792984E-4	2.578078274E-2
3.969000000E1	-8.247313944E-4	2.578614686E-2
3.970000000E1	-8.295655160E-4	2.578261082E-2
3.971000000E1	-8.280686558E-4	2.578290934E-2
3.972000000E1	-8.381480392E-4	2.577747837E-2
3.973000000E1	-8.369318991E-4	2.577613302E-2
3.974000000E1	-8.362614837E-4	2.578215492E-2
3.975000000E1	-8.408169786E-4	2.577480866E-2
3.976000000E1	-8.411356036E-4	2.578031055E-2
3.977000000E1	-8.387295155E-4	2.578753053E-2
3.978000000E1	-8.436501871E-4	2.578992619E-2
3.979000000E1	-8.338937774E-4	2.579062164E-2
3.980000000E1	-8.284460292E-4	2.578117128E-2
3.981000000E1	-8.388575352E-4	2.578165269E-2
3.982000000E1	-8.387059527E-4	2.578538401E-2
3.983000000E1	-8.431165128E-4	2.577943484E-2
3.984000000E1	-8.305560965E-4	2.578195305E-2
3.985000000E1	-8.151278965E-4	2.578549937E-2
3.986000000E1	-8.265146524E-4	2.578685580E-2
3.987000000E1	-8.248241326E-4	2.578705448E-2
3.988000000E1	-8.318849572E-4	2.578540584E-2
3.989000000E1	-8.385273861E-4	2.577185240E-2
